"URL","Uniprot ID","GOTerm","GOType"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"protein kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"cyclin binding",GO Function
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"cyclin-dependent protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"RNA polymerase II carboxy-terminal domain kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"positive regulation of transcription from RNA polymerase II promoter",GO Process
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"transcription elongation from RNA polymerase II promoter",GO Process
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"mRNA processing",GO Process
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"RNA splicing",GO Process
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"protein autophosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"regulation of RNA splicing",GO Process
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"regulation of MAP kinase activity",GO Process
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"negative regulation of stem cell differentiation",GO Process
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"phosphorylation of RNA polymerase II C-terminal domain",GO Process
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,nucleoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"protein phosphatase regulator activity",GO Function
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"beta-catenin binding",GO Function
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"positive regulation of cell proliferation",GO Process
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"positive regulation of cell growth",GO Process
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"protein autophosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"protein phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,"positive regulation of protein catabolic process",GO Process
https://pharos.nih.gov/idg/targets/P49759,P49759,nucleus,GO Component
https://pharos.nih.gov/idg/targets/P49759,P49759,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/P49759,P49759,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/P49759,P49759,"non-membrane spanning protein tyrosine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/P49759,P49759,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/P49759,P49759,"protein serine-threonine-tyrosine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/P49759,P49759,"cell proliferation",GO Process
https://pharos.nih.gov/idg/targets/P49759,P49759,"protein autophosphorylation",GO Process
https://pharos.nih.gov/idg/targets/P49759,P49759,"regulation of RNA splicing",GO Process
https://pharos.nih.gov/idg/targets/P49759,P49759,"peptidyl-serine phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/P49759,P49759,"peptidyl-threonine phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,nucleus,GO Component
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"ciliary basal body",GO Component
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,cytosol,GO Component
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,cilium,GO Component
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"ciliary tip",GO Component
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"ciliary base",GO Component
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"magnesium ion binding",GO Function
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"cilium assembly",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"intracellular signal transduction",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"signal transduction",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"multicellular organism development",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"protein phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"regulation of gene expression",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"intraciliary transport",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"intraciliary anterograde transport",GO Process
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,"intraciliary retrograde transport",GO Process
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,nucleus,GO Component
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,nucleoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,cilium,GO Component
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,"cyclin-dependent protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,"cyclin-dependent protein kinase activating kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,"multicellular organism development",GO Process
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,"cell division",GO Process
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,"cell cycle",GO Process
https://pharos.nih.gov/idg/targets/Q8IZL9,Q8IZL9,"positive regulation of cyclin-dependent protein kinase activity",GO Process
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,cytosol,GO Component
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"nuclear body",GO Component
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"PML body",GO Component
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"protein kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"regulation of transcription, DNA-templated",GO Process
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"negative regulation of apoptotic process",GO Process
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"apoptotic process",GO Process
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"protein phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"peptidyl-serine phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"peptidyl-threonine phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"mRNA transcription",GO Process
https://pharos.nih.gov/idg/targets/Q9H422,Q9H422,"negative regulation of JUN kinase activity",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,nucleus,GO Component
https://pharos.nih.gov/idg/targets/P78362,P78362,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/P78362,P78362,cytosol,GO Component
https://pharos.nih.gov/idg/targets/P78362,P78362,nucleoplasm,GO Component
https://pharos.nih.gov/idg/targets/P78362,P78362,nucleolus,GO Component
https://pharos.nih.gov/idg/targets/P78362,P78362,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/P78362,P78362,"RNA binding",GO Function
https://pharos.nih.gov/idg/targets/P78362,P78362,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/P78362,P78362,"magnesium ion binding",GO Function
https://pharos.nih.gov/idg/targets/P78362,P78362,"14-3-3 protein binding",GO Function
https://pharos.nih.gov/idg/targets/P78362,P78362,"positive regulation of cell proliferation",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"intracellular signal transduction",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"innate immune response",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"RNA splicing",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"cell differentiation",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"protein phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,angiogenesis,GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"positive regulation of neuron apoptotic process",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"negative regulation of viral genome replication",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"spliceosomal complex assembly",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"positive regulation of gene expression",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"positive regulation of cell cycle",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"positive regulation of viral genome replication",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"regulation of mRNA splicing, via spliceosome",GO Process
https://pharos.nih.gov/idg/targets/P78362,P78362,"nuclear speck organization",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,nucleus,GO Component
https://pharos.nih.gov/idg/targets/P20794,P20794,centrosome,GO Component
https://pharos.nih.gov/idg/targets/P20794,P20794,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/P20794,P20794,cilium,GO Component
https://pharos.nih.gov/idg/targets/P20794,P20794,midbody,GO Component
https://pharos.nih.gov/idg/targets/P20794,P20794,"photoreceptor outer segment",GO Component
https://pharos.nih.gov/idg/targets/P20794,P20794,"photoreceptor inner segment",GO Component
https://pharos.nih.gov/idg/targets/P20794,P20794,"mitotic spindle",GO Component
https://pharos.nih.gov/idg/targets/P20794,P20794,"metal ion binding",GO Function
https://pharos.nih.gov/idg/targets/P20794,P20794,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/P20794,P20794,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/P20794,P20794,"transcription coactivator activity",GO Function
https://pharos.nih.gov/idg/targets/P20794,P20794,"protein kinase activity",GO Function
https://pharos.nih.gov/idg/targets/P20794,P20794,"regulation of transcription, DNA-templated",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"transcription, DNA-templated",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"cilium assembly",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"intracellular signal transduction",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"multicellular organism development",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,spermatogenesis,GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"cell differentiation",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"protein autophosphorylation",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"protein phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"photoreceptor cell maintenance",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"regulation of gene expression",GO Process
https://pharos.nih.gov/idg/targets/P20794,P20794,"intraciliary transport",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,nucleus,GO Component
https://pharos.nih.gov/idg/targets/Q13164,Q13164,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q13164,Q13164,cytosol,GO Component
https://pharos.nih.gov/idg/targets/Q13164,Q13164,nucleoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"PML body",GO Component
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"MAP kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"mitogen-activated protein kinase binding",GO Function
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"positive regulation of transcription from RNA polymerase II promoter",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"regulation of angiogenesis",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of MAP kinase activity",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"signal transduction",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"cell cycle",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"peptidyl-serine phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"cellular response to growth factor stimulus",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"axon guidance",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"cellular response to hydrogen peroxide",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"cellular response to laminar fluid shear stress",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"positive regulation of protein metabolic process",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"positive regulation of transcription from RNA polymerase II promoter in response to stress",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of inflammatory response",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"cAMP-mediated signaling",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of endothelial cell apoptotic process",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"cellular response to transforming growth factor beta stimulus",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of heterotypic cell-cell adhesion",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of response to cytokine stimulus",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of NFAT protein import into nucleus",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of cyclic-nucleotide phosphodiesterase activity",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of cAMP catabolic process",GO Process
https://pharos.nih.gov/idg/targets/Q13164,Q13164,"negative regulation of ERK5 cascade",GO Process
https://pharos.nih.gov/idg/targets/Q00536,Q00536,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q00536,Q00536,cytosol,GO Component
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"neuron projection",GO Component
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"cell junction",GO Component
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"extrinsic component of cytoplasmic side of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"microtubule cytoskeleton",GO Component
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"synaptic vesicle",GO Component
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q00536,Q00536,spermatogenesis,GO Process
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"protein phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q00536,Q00536,exocytosis,GO Process
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"neuron projection development",GO Process
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"regulation of insulin secretion involved in cellular response to glucose stimulus",GO Process
https://pharos.nih.gov/idg/targets/Q00536,Q00536,"growth hormone secretion",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,nucleus,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,cytosol,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,membrane,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,nucleoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,dendrite,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"growth cone",GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"neuronal cell body",GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"postsynaptic membrane",GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cell junction",GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,axon,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,cytoskeleton,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"postsynaptic density",GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"neuromuscular junction",GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,filopodium,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,presynapse,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,lamellipodium,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,perikaryon,GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cyclin-dependent protein kinase 5 holoenzyme complex",GO Component
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"protein kinase binding",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"ATP binding",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"p53 binding",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cytoskeletal protein binding",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"protein kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"tau-protein kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"ephrin receptor binding",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"ErbB-3 class receptor binding",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cyclin-dependent protein serine-threonine kinase activity",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"ErbB-2 class receptor binding",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"acetylcholine receptor activator activity",GO Function
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"regulation of apoptotic process",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"chemical synaptic transmission",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"rhythmic process",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cell proliferation",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cell-matrix adhesion",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"regulation of macroautophagy",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"neuron differentiation",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"protein autophosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"negative regulation of transcription, DNA-templated",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"positive regulation of protein binding",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cell division",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"positive regulation of neuron apoptotic process",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cell cycle",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"intracellular protein transport",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"negative regulation of protein ubiquitination",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"sensory perception of pain",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"response to wounding",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"peptidyl-serine phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"regulation of signal transduction by p53 class mediator",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"synaptic vesicle endocytosis",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"neuron projection development",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"motor neuron axon guidance",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"peptidyl-threonine phosphorylation",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"nucleocytoplasmic transport",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"positive regulation of protein kinase activity",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"visual learning",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"layer formation in cerebral cortex",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"neuron migration",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"dendrite morphogenesis",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"hippocampus development",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"regulation of cell migration",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"synapse assembly",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"negative regulation of neuron death",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"calcium ion import",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"negative regulation of cell cycle",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,phosphorylation,GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cortical actin cytoskeleton organization",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"receptor clustering",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"regulation of synaptic plasticity",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"axon extension",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"regulation of dendritic spine morphogenesis",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"protein localization to synapse",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"oligodendrocyte differentiation",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"positive regulation of protein targeting to membrane",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"synaptic transmission, glutamatergic",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"cellular response to amyloid-beta",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"skeletal muscle tissue development",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"neuron apoptotic process",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"central nervous system neuron development",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"receptor catabolic process",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"excitatory postsynaptic potential",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"regulation of cell cycle arrest",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"negative regulation of axon extension",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"synaptic vesicle exocytosis",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"corpus callosum development",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"positive regulation of actin cytoskeleton reorganization",GO Process
https://pharos.nih.gov/idg/targets/Q00535,Q00535,"positive regulation of calcium ion-dependent exocytosis",GO Process
