"URL","Uniprot ID","Data Source","Data Source URL","Data Type","Attribute Group","Attribute Type","CDF"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"TISSUES Experimental Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,proteomics,"cell line, cell type or tissue",tissue,0.352196347206577
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"ENCODE Transcription Factor Targets",https://www.encodeproject.org/,genomics,"gene, protein or microRNA","transcription factor",0.883690847755709
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"InterPro Predicted Protein Domain Annotations",http://www.ebi.ac.uk/interpro/,"structural or functional annotations","structural feature","protein domain",0.845170145154353
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"TRANSFAC Curated Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.751976596401771
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"MSigDB Cancer Gene Co-expression Modules",http://www.broadinstitute.org/gsea/msigdb/index.jsp,transcriptomics,"gene, protein or microRNA","co-expressed gene",0.242898850215118
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GTEx Tissue Sample Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.622716339273647
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Phosphosite Textmining Biological Term Annotations",,"structural or functional annotations","functional term, phrase or reference","biological term",0.510762313903891
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"PhosphoSitePlus Substrates of Kinases",http://www.phosphosite.org,"physical interactions","gene, protein or microRNA",kinase,0.302274369245615
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"COSMIC Cell Line Gene CNV Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.37517827047244
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Wikipathways Pathways",http://www.wikipathways.org,"structural or functional annotations","functional term, phrase or reference",pathway,0.372759422419783
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"CTD Gene-Chemical Interactions",http://ctdbase.org/,"physical interactions",chemical,chemical,0.479075408901414
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GO Biological Process Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","biological process",0.632790314366992
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"HPA Cell Line Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.381168670558213
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"TISSUES Text-mining Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.906529256162777
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"ESCAPE Omics Signatures of Genes and Proteins for Stem Cells",http://www.maayanlab.net/ESCAPE/,transcriptomics,"functional term, phrase or reference",PubMedID,0.246513635110489
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GO Cellular Component Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","cellular component",0.557595437146311
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"COMPARTMENTS Text-mining Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.954963342717498
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"OMIM Gene-Disease Associations",http://www.omim.org/,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.315760769967934
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Mutation Profiles",,genomics,"cell line, cell type or tissue","cell line",0.875222948049584
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"CCLE Cell Line Gene Mutation Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.933283535026831
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"MotifMap Predicted Transcription Factor Targets",http://motifmap.ics.uci.edu/,genomics,"gene, protein or microRNA","transcription factor",0.49193022543267
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"BioGPS Human Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.931516313610663
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GEO Signatures of Differentially Expressed Genes for Diseases",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"disease, phenotype or trait","disease perturbation",0.900797348861331
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"HPA Tissue Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.109503355983561
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"ENCODE Transcription Factor Binding Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","transcription factor binding site profile",0.872325380614152
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"ClinVar Gene-Phenotype Associations",http://www.ncbi.nlm.nih.gov/clinvar/,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.33270568077154
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GEO Signatures of Differentially Expressed Genes for Small Molecules",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,chemical,"small molecule perturbation",0.727280016310937
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GEO Signatures of Differentially Expressed Genes for Gene Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","gene perturbation",0.404843621596278
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GWAS Catalog SNP-Phenotype Associations",http://www.ebi.ac.uk/gwas/home,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.508686499095298
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"CHEA Transcription Factor Binding Site Profiles",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"molecular profile","transcription factor binding site profile",0.859261756925131
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"DISEASES Curated Gene-Disease Assocation Evidence Scores",http://diseases.jensenlab.org/Search,"disease or phenotype associations","disease, phenotype or trait",disease,0.232051098704122
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"BioGPS Mouse Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.162958210310007
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"LOCATE Curated Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.959233648746571
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"HPA Tissue Protein Expression Profiles",http://www.proteinatlas.org/,proteomics,"cell line, cell type or tissue",tissue,0.268107864235627
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Roadmap Epigenomics Cell and Tissue DNA Methylation Profiles",http://www.roadmapepigenomics.org/,genomics,"cell line, cell type or tissue","cell type or tissue",0.625955078317074
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"HPA Tissue Sample Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.386743056384581
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"CCLE Cell Line Gene Expression Profiles",http://www.broadinstitute.org/ccle/home,transcriptomics,"cell line, cell type or tissue","cell line",0.717534729605061
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Roadmap Epigenomics Histone Modification Site Profiles",http://www.roadmapepigenomics.org/,genomics,"molecular profile","histone modification site profile",0.427520751571896
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"CTD Gene-Disease Associations",http://ctdbase.org/,"disease or phenotype associations","disease, phenotype or trait",disease,0.429047154055336
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Pathway Commons Protein-Protein Interactions",http://www.pathwaycommons.org/,"physical interactions","gene, protein or microRNA","interacting protein",0.573571798182255
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"TISSUES Curated Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.628280826738036
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"COMPARTMENTS Experimental Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,proteomics,"functional term, phrase or reference","cellular component",0.93952015038566
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GEO Signatures of Differentially Expressed Genes for Transcription Factor Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","transcription factor perturbation",0.740702758093477
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Allen Brain Atlas Adult Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.633355979414866
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"BioGPS Cell Line Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.147472182950951
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene CNV Profiles",,genomics,"cell line, cell type or tissue","cell line",0.598057989349883
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"CMAP Signatures of Differentially Expressed Genes for Small Molecules",https://www.broadinstitute.org/cmap/,transcriptomics,chemical,"small molecule perturbation",0.52169771320753
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GEO Signatures of Differentially Expressed Genes for Viral Infections",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,organism,"virus perturbation",0.949726378737591
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Expression Profiles",,transcriptomics,"cell line, cell type or tissue","cell line",0.432387986834773
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"HPO Gene-Disease Associations",http://www.human-phenotype-ontology.org/,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.361381378402997
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"dbGAP Gene-Trait Associations",http://www.ncbi.nlm.nih.gov/gap,"disease or phenotype associations","disease, phenotype or trait",trait,0.303948477248874
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"SILAC Phosphoproteomics Signatures of Differentially Phosphorylated Proteins for Drugs",,proteomics,chemical,"drug perturbation",0.474995796822625
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"HuGE Navigator Gene-Phenotype Associations",https://phgkb.cdc.gov/PHGKB/hNHome.action,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.420289658629268
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Hub Proteins Protein-Protein Interactions",,"physical interactions","gene, protein or microRNA","hub protein",0.712140280778685
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"LINCS L1000 CMAP Signatures of Differentially Expressed Genes for Small Molecules",http://www.lincscloud.org/l1000/,transcriptomics,chemical,"small molecule perturbation",0.372752647340225
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GEO Signatures of Differentially Expressed Genes for Kinase Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","kinase perturbation",0.999531669536124
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GDSC Cell Line Gene Expression Profiles",http://www.cancerrxgene.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.730950146708243
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GeneSigDB Published Gene Signatures",http://www.genesigdb.org,transcriptomics,"functional term, phrase or reference",PubMedID,0.667128372096086
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"MPO Gene-Phenotype Associations",http://www.informatics.jax.org/phenotypes.shtml,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.63900705060979
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GAD Gene-Disease Associations",http://geneticassociationdb.nih.gov/,"disease or phenotype associations","disease, phenotype or trait",disease,0.426658440052654
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GWASdb SNP-Phenotype Associations",http://jjwanglab.org/gwasdb,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.536075379402081
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Roadmap Epigenomics Cell and Tissue Gene Expression Profiles",http://www.roadmapepigenomics.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.381931927063324
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"TargetScan Predicted Nonconserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.568481251138753
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"TargetScan Predicted Conserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.999956660536654
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"CCLE Cell Line Gene CNV Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.046607576755889
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"GeneRIF Biological Term Annotations",ftp://ftp.ncbi.nih.gov/gene/GeneRIF/,"structural or functional annotations","functional term, phrase or reference","biological term",0.745437868568948
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"COMPARTMENTS Curated Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.602973010885289
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"KEA Substrates of Kinases",http://amp.pharm.mssm.edu/lib/kea.jsp,"physical interactions","gene, protein or microRNA",kinase,0.444070846032585
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"COSMIC Cell Line Gene Mutation Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.573936229378772
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"Allen Brain Atlas Adult Mouse Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.661729930532989
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"HMDB Metabolites of Enzymes",http://www.hmdb.ca/,"physical interactions",chemical,metabolite,0.447937266189855
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"DISEASES Experimental Gene-Disease Assocation Evidence Scores",http://diseases.jensenlab.org/Search,"disease or phenotype associations","disease, phenotype or trait",disease,0.587698928141802
https://pharos.nih.gov/idg/targets/Q13627,Q13627,"LOCATE Predicted Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.90328079158183
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GeneSigDB Published Gene Signatures",http://www.genesigdb.org,transcriptomics,"functional term, phrase or reference",PubMedID,0.344406488126448
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"MiRTarBase microRNA Targets",http://mirtarbase.mbc.nctu.edu.tw/,"physical interactions","gene, protein or microRNA",microRNA,0.730908348188319
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"JASPAR Predicted Transcription Factor Targets",http://jaspar.genereg.net/,genomics,"gene, protein or microRNA","transcription factor",0.358748542930407
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"BioGPS Mouse Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.672301484949606
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"HMDB Metabolites of Enzymes",http://www.hmdb.ca/,"physical interactions",chemical,metabolite,0.447937266189855
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"COSMIC Cell Line Gene CNV Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.999551833016347
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"Allen Brain Atlas Prenatal Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.104138187550166
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GTEx Tissue Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue",tissue,0.65490224035476
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"DISEASES Text-mining Gene-Disease Assocation Evidence Scores",http://diseases.jensenlab.org/Search,"disease or phenotype associations","disease, phenotype or trait",disease,0.309745588817775
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GWASdb SNP-Phenotype Associations",http://jjwanglab.org/gwasdb,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.439812647793473
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"TRANSFAC Curated Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.410336152491962
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"HPA Cell Line Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.55178139221704
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"Allen Brain Atlas Developing Human Brain Tissue Gene Expression Profiles by RNA-seq",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.142831280330528
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"Allen Brain Atlas Developing Human Brain Tissue Gene Expression Profiles by Microarray",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.719599073670288
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"Roadmap Epigenomics Cell and Tissue Gene Expression Profiles",http://www.roadmapepigenomics.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.0713219557438893
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"HPA Tissue Protein Expression Profiles",http://www.proteinatlas.org/,proteomics,"cell line, cell type or tissue",tissue,0.63713807104564
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"TargetScan Predicted Conserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.765651940647155
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"NURSA Protein Complexes",http://www.nursa.org/nursa/index.jsf,proteomics,"functional term, phrase or reference","protein complex",0.516582303250252
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Expression Profiles",,transcriptomics,"cell line, cell type or tissue","cell line",0.701899007464486
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"LOCATE Curated Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.480004774307911
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GO Biological Process Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","biological process",0.554679563997828
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"CCLE Cell Line Gene Expression Profiles",http://www.broadinstitute.org/ccle/home,transcriptomics,"cell line, cell type or tissue","cell line",0.759018666386677
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"PhosphoSitePlus Substrates of Kinases",http://www.phosphosite.org,"physical interactions","gene, protein or microRNA",kinase,0.302274369245615
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GWASdb SNP-Disease Associations",http://jjwanglab.org/gwasdb,"disease or phenotype associations","disease, phenotype or trait",disease,0.529216990403418
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"LOCATE Predicted Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.519914325716215
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"HPA Tissue Sample Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.658206329886311
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"CCLE Cell Line Gene CNV Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.863673531445741
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"CTD Gene-Disease Associations",http://ctdbase.org/,"disease or phenotype associations","disease, phenotype or trait",disease,0.393019423148126
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"Roadmap Epigenomics Histone Modification Site Profiles",http://www.roadmapepigenomics.org/,genomics,"molecular profile","histone modification site profile",0.170494557770187
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"ENCODE Histone Modification Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","histone modification site profile",0.801381259530456
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"CHEA Transcription Factor Targets",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"gene, protein or microRNA","transcription factor",0.974770276765692
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"SILAC Phosphoproteomics Signatures of Differentially Phosphorylated Proteins for Protein Ligands",,proteomics,"gene, protein or microRNA","ligand (protein) perturbation",0.303267548364187
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"COMPARTMENTS Experimental Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,proteomics,"functional term, phrase or reference","cellular component",0.848907595982676
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"ESCAPE Omics Signatures of Genes and Proteins for Stem Cells",http://www.maayanlab.net/ESCAPE/,transcriptomics,"functional term, phrase or reference",PubMedID,0.753604656333506
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GEO Signatures of Differentially Expressed Genes for Transcription Factor Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","transcription factor perturbation",0.611219190575115
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"TCGA Signatures of Differentially Expressed Genes for Tumors",https://tcga-data.nci.nih.gov/tcga/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.160881897646076
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GO Cellular Component Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","cellular component",0.854467585234563
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GEO Signatures of Differentially Expressed Genes for Diseases",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"disease, phenotype or trait","disease perturbation",0.831414842112325
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"COMPARTMENTS Text-mining Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.510021092570068
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"TRANSFAC Predicted Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.741239400024963
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"HPA Tissue Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.599324461379796
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"COMPARTMENTS Curated Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.838161493593498
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Mutation Profiles",,genomics,"cell line, cell type or tissue","cell line",0.911495662117955
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"GeneRIF Biological Term Annotations",ftp://ftp.ncbi.nih.gov/gene/GeneRIF/,"structural or functional annotations","functional term, phrase or reference","biological term",0.369420584204069
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"ProteomicsDB Cell Type and Tissue Protein Expression Profiles",https://www.proteomicsdb.org/,proteomics,"cell line, cell type or tissue","cell type or tissue",0.524789475611124
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,"TISSUES Curated Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.770947159554676
