"URL","Uniprot ID","Data Source","Data Source URL","Data Type","Attribute Group","Attribute Type","CDF"
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"ESCAPE Omics Signatures of Genes and Proteins for Stem Cells",http://www.maayanlab.net/ESCAPE/,transcriptomics,"functional term, phrase or reference",PubMedID,0.246513635110489
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GEO Signatures of Differentially Expressed Genes for Transcription Factor Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","transcription factor perturbation",0.540220950870294
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"KEGG Pathways",http://www.genome.jp/kegg/,"structural or functional annotations","functional term, phrase or reference",pathway,0.589265263058743
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GO Cellular Component Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","cellular component",0.597192987209324
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GEO Signatures of Differentially Expressed Genes for Diseases",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"disease, phenotype or trait","disease perturbation",0.427631379887276
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"COMPARTMENTS Text-mining Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.222862375140635
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"TRANSFAC Predicted Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.483765603700177
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"HPA Tissue Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.312496128557586
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"COMPARTMENTS Curated Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.539725943443505
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Mutation Profiles",,genomics,"cell line, cell type or tissue","cell line",0.40567117124336
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GeneRIF Biological Term Annotations",ftp://ftp.ncbi.nih.gov/gene/GeneRIF/,"structural or functional annotations","functional term, phrase or reference","biological term",0.448292645508462
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene CNV Profiles",,genomics,"cell line, cell type or tissue","cell line",3.059404823917E-4
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"TISSUES Text-mining Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.255208651755231
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"CCLE Cell Line Gene Mutation Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.397729163344806
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"ENCODE Transcription Factor Binding Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","transcription factor binding site profile",0.194067528478729
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"TISSUES Experimental Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,proteomics,"cell line, cell type or tissue",tissue,0.22127519890246
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"MotifMap Predicted Transcription Factor Targets",http://motifmap.ics.uci.edu/,genomics,"gene, protein or microRNA","transcription factor",0.339197795117147
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"Pathway Commons Protein-Protein Interactions",http://www.pathwaycommons.org/,"physical interactions","gene, protein or microRNA","interacting protein",0.77814259727016
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GEO Signatures of Differentially Expressed Genes for Viral Infections",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,organism,"virus perturbation",0.206439244609154
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"TargetScan Predicted Nonconserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.922926920010323
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"BioGPS Human Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.253683579234147
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"Allen Brain Atlas Adult Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.846789593565809
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"BioGPS Cell Line Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.707161215590522
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"CMAP Signatures of Differentially Expressed Genes for Small Molecules",https://www.broadinstitute.org/cmap/,transcriptomics,chemical,"small molecule perturbation",0.60946890872707
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"ENCODE Transcription Factor Targets",https://www.encodeproject.org/,genomics,"gene, protein or microRNA","transcription factor",0.131705048300372
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"InterPro Predicted Protein Domain Annotations",http://www.ebi.ac.uk/interpro/,"structural or functional annotations","structural feature","protein domain",0.967215528393923
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"SILAC Phosphoproteomics Signatures of Differentially Phosphorylated Proteins for Drugs",,proteomics,chemical,"drug perturbation",0.251704062868879
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"COSMIC Cell Line Gene Mutation Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.614394440293162
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"Allen Brain Atlas Adult Mouse Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.795422640354035
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"HuGE Navigator Gene-Phenotype Associations",https://phgkb.cdc.gov/PHGKB/hNHome.action,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.432691757769582
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GEO Signatures of Differentially Expressed Genes for Small Molecules",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,chemical,"small molecule perturbation",0.331858508608681
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GEO Signatures of Differentially Expressed Genes for Gene Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","gene perturbation",0.288777155039336
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"MSigDB Signatures of Differentially Expressed Genes for Cancer Gene Perturbations",http://www.broadinstitute.org/gsea/msigdb/index.jsp,transcriptomics,"gene, protein or microRNA","gene perturbation",0.21273306637874
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"CHEA Transcription Factor Binding Site Profiles",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"molecular profile","transcription factor binding site profile",0.114239716013057
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GTEx Tissue Sample Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.581537112978658
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"Hub Proteins Protein-Protein Interactions",,"physical interactions","gene, protein or microRNA","hub protein",0.303197785700326
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"Phosphosite Textmining Biological Term Annotations",,"structural or functional annotations","functional term, phrase or reference","biological term",0.337848141665036
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GEO Signatures of Differentially Expressed Genes for Kinase Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","kinase perturbation",0.598875981032425
https://pharos.nih.gov/idg/targets/Q9UK32,Q9UK32,"GDSC Cell Line Gene Expression Profiles",http://www.cancerrxgene.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.423457150897934
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GeneSigDB Published Gene Signatures",http://www.genesigdb.org,transcriptomics,"functional term, phrase or reference",PubMedID,0.177162410923072
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GAD Gene-Disease Associations",http://geneticassociationdb.nih.gov/,"disease or phenotype associations","disease, phenotype or trait",disease,0.413021502505985
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"PANTHER Pathways",http://pantherdb.org/,"structural or functional annotations","functional term, phrase or reference",pathway,0.473101750864112
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"HMDB Metabolites of Enzymes",http://www.hmdb.ca/,"physical interactions",chemical,metabolite,0.448265211050882
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"COSMIC Cell Line Gene CNV Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.37517827047244
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Allen Brain Atlas Prenatal Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.323129981278586
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GTEx Tissue Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue",tissue,0.65490224035476
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"LOCATE Predicted Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.114953724135193
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Allen Brain Atlas Developing Human Brain Tissue Gene Expression Profiles by Microarray",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.655514261197257
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"InterPro Predicted Protein Domain Annotations",http://www.ebi.ac.uk/interpro/,"structural or functional annotations","structural feature","protein domain",0.967215528393923
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"HPA Tissue Protein Expression Profiles",http://www.proteinatlas.org/,proteomics,"cell line, cell type or tissue",tissue,0.217664105494074
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Roadmap Epigenomics Cell and Tissue DNA Methylation Profiles",http://www.roadmapepigenomics.org/,genomics,"cell line, cell type or tissue","cell type or tissue",0.305289980740808
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"NURSA Protein Complexes",http://www.nursa.org/nursa/index.jsf,proteomics,"functional term, phrase or reference","protein complex",0.39982555617798
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GO Biological Process Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","biological process",0.38914605881859
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"TCGA Signatures of Differentially Expressed Genes for Tumors",https://tcga-data.nci.nih.gov/tcga/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.428428597124114
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Roadmap Epigenomics Histone Modification Site Profiles",http://www.roadmapepigenomics.org/,genomics,"molecular profile","histone modification site profile",0.136820324892502
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"CCLE Cell Line Gene CNV Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.312381187846599
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GeneRIF Biological Term Annotations",ftp://ftp.ncbi.nih.gov/gene/GeneRIF/,"structural or functional annotations","functional term, phrase or reference","biological term",0.349916724706882
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"ENCODE Histone Modification Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","histone modification site profile",0.0431024449101393
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"CHEA Transcription Factor Targets",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"gene, protein or microRNA","transcription factor",0.129071947700114
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"LINCS KinomeScan Kinase Inhibitor Targets",http://lincs.hms.harvard.edu/data/kinomescan/,"physical interactions",chemical,"small molecule",0.260794157802329
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GO Molecular Function Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","molecular function",0.925095554803703
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"PID Pathways",http://pid.nci.nih.gov/,"structural or functional annotations","functional term, phrase or reference",pathway,0.329327617099775
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GEO Signatures of Differentially Expressed Genes for Transcription Factor Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","transcription factor perturbation",0.121088330007651
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GO Cellular Component Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","cellular component",0.0848275673406903
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"COMPARTMENTS Curated Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.0759761040710195
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"MotifMap Predicted Transcription Factor Targets",http://motifmap.ics.uci.edu/,genomics,"gene, protein or microRNA","transcription factor",0.413932187693821
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"HPA Cell Line Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.0547836032506889
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"TISSUES Curated Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.105937153005629
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene CNV Profiles",,genomics,"cell line, cell type or tissue","cell line",0.885124766339486
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"CCLE Cell Line Gene Mutation Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.401179363067682
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Pathway Commons Protein-Protein Interactions",http://www.pathwaycommons.org/,"physical interactions","gene, protein or microRNA","interacting protein",0.364791765877421
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GEO Signatures of Differentially Expressed Genes for Viral Infections",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,organism,"virus perturbation",0.146119201498754
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"BioGPS Human Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.13720406895228
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GEO Signatures of Differentially Expressed Genes for Diseases",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"disease, phenotype or trait","disease perturbation",0.250819528965978
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"HPA Tissue Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.839397634453892
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"ENCODE Transcription Factor Binding Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","transcription factor binding site profile",0.0725502238823831
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"KEA Substrates of Kinases",http://amp.pharm.mssm.edu/lib/kea.jsp,"physical interactions","gene, protein or microRNA",kinase,0.351924434579199
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"ENCODE Transcription Factor Targets",https://www.encodeproject.org/,genomics,"gene, protein or microRNA","transcription factor",0.0538307475945964
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Achilles Cell Line Gene Essentiality Profiles",http://www.broadinstitute.org/achilles,"disease or phenotype associations","cell line, cell type or tissue","cell line",0.73779871109604
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"TRANSFAC Curated Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.285371835722726
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"COSMIC Cell Line Gene Mutation Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.634194876702511
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"HuGE Navigator Gene-Phenotype Associations",https://phgkb.cdc.gov/PHGKB/hNHome.action,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.40796620348578
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GEO Signatures of Differentially Expressed Genes for Small Molecules",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,chemical,"small molecule perturbation",0.169919303744784
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GEO Signatures of Differentially Expressed Genes for Gene Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","gene perturbation",0.316350770457176
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"CHEA Transcription Factor Binding Site Profiles",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"molecular profile","transcription factor binding site profile",0.128155206742627
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GTEx Tissue Sample Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.996976147778984
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Hub Proteins Protein-Protein Interactions",,"physical interactions","gene, protein or microRNA","hub protein",0.303197785700326
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"Phosphosite Textmining Biological Term Annotations",,"structural or functional annotations","functional term, phrase or reference","biological term",0.351908680805835
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"PhosphoSitePlus Substrates of Kinases",http://www.phosphosite.org,"physical interactions","gene, protein or microRNA",kinase,0.435071881767512
https://pharos.nih.gov/idg/targets/Q8WTQ7,Q8WTQ7,"GEO Signatures of Differentially Expressed Genes for Kinase Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","kinase perturbation",0.100485926732198
https://pharos.nih.gov/idg/targets/Q13464,Q13464,"Reactome Pathways",http://www.reactome.org,"structural or functional annotations","functional term, phrase or reference",pathway,0.671093780839728
https://pharos.nih.gov/idg/targets/Q13464,Q13464,"MiRTarBase microRNA Targets",http://mirtarbase.mbc.nctu.edu.tw/,"physical interactions","gene, protein or microRNA",microRNA,0.612723328279413
https://pharos.nih.gov/idg/targets/Q13464,Q13464,"GAD High Level Gene-Disease Associations",http://geneticassociationdb.nih.gov/,"disease or phenotype associations","disease, phenotype or trait",disease,0.560544296164926
https://pharos.nih.gov/idg/targets/Q13464,Q13464,"Allen Brain Atlas Prenatal Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.323129981278586
https://pharos.nih.gov/idg/targets/Q13464,Q13464,"GTEx Tissue Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue",tissue,0.32878823857645
https://pharos.nih.gov/idg/targets/Q13464,Q13464,"DISEASES Text-mining Gene-Disease Assocation Evidence Scores",http://diseases.jensenlab.org/Search,"disease or phenotype associations","disease, phenotype or trait",disease,0.838628667335889
