"URL","Uniprot ID","PMID","Abstract"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26474697,"findings collectively suggest that miR-506 acts as a tumor suppressor via regulation of ROCK1 expression and may thus be a promising therapeutic target for HCC"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26468018,"Data suggest that Rho-associated coiled-coil containing protein kinase (ROCK) inhibitor Y-27632 may be therapeutically useful in tongue squamous cell carcinoma (TSCC)."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26468005,"We speculate that the drop of the ROCK-to-MLCK ratio may occur as an attempt to compensate for the increased Rho kinase activity."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26458302,"Together, the data of the present study demonstrated that miR144 acts as a tumor suppressor by targeting ROCK1, and indicates the potential of miR144 as a novel biomarker and target in the treatment of rectal cancer."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26448639,"Data show tht Rho kinase (ROCK) activity was increased by inhibiting integrin alpha4 with human umbilical vein endothelial cells (HUVECs) and hypoxia."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26439863,"HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of ROCK1"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26405762,"These results indicate that miR-584 could inhibit the expression of ROCK1, and ROCK1 knockdown would further affect the migration ability of K1 cells."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26377148,"ROCK1 gene and ROCK protein expressions may contribute to the development of MCL."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26335177,"The level of ROCK1 increases in junctional zone smooth muscle cells in patients with adenomyosis."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26306811,"miR-146a has a critical role in the process of androgen-independent prostate cancer cells apoptosis through regulation of ROCK/Caspase 3 pathway."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26292662,"Melatonin has shown to be effective in controlling metastatic breast cancer in vitro and in vivo, not only via inhibition of the proliferation of tumor cells but also through direct antagonism of metastatic mechanism of cells rendered by ROCK-1 inhibition."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26276426,"The RhoA/ROCK signalling pathway has a key role in Ca2+ sensitisation in smooth muscle."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26081423,"miR144 acts as a tumor suppressor by targeting ROCK1 in osteosarcoma."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26066055,"results indicate that the two SNPs (Cav-1 rs1049334 and ROCK1 rs35996865) and genotypes with a combination of 2-4 risk alleles were associated with the risk of ccRCC."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,26026086,"ROCK I provides better efficacy in predicting patient outcomes, compared to either tumor staging or MET expression."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25987767,"miR-124 promotes hyperplasia and contributes to invasion of colorectal cancer cells, but downregulates ROCK1."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25940707,"17beta-estradiol induces proliferation of uterine smooth muscle cells in endometriosis through hyperactivation of the estrogen receptor-RhoA/ROCK signaling pathway."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25931586,"RNA interference (RNAi) screen in primary leukemic cells. Stringent validation identified 6 genes (BNIPL1, ROCK1, RPS13, STK3, SNX27, WDHD1) whose knockdown impaired growth and viability of the cells."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25916120,"These results indicate that bleb formation is dependent on Rho activity (ROCK1 and ROCK 2)in ouabain-induced cell death in HUVECs"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25912304,"miR-144 suppresses OS progression by directly downregulating ROCK1 and ROCK2 expression."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25840982,"our data suggest that inhibition of ROCKRho-kinases ROCK 1 and ROCK 2) reduces the ability of melanoma cells to efficiently colonize the lungs"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25832437,"These data on the role of RhoA/ROCK in regulating cell myogenic differentiation on lasered microchannels substrates may provide a mechanistic insight on human mesenchymal stem cells fate directed by substrate topography."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25831237,"ROCK1 was validated as a direct functional target miR-340 and silencing of ROCK1 phenocopied the anti-tumor effect of mR-340."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25755711,"Our data indicate that expression of ROCK1 and ROCK2 are closely associated with tumor growth and lymph node metastasis of laryngeal squamous cell carcinoma"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25723491,"ROCK1 and ZIPK have diverse, but predominantly distinct regulatory functions in vascular SMC and that ROCK1-mediated activation of ZIPK is not involved in most of these functions."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25677806,"Depletion of the kinases ROCK1 and ROCK2, two known RhoC downstream effectors, similarly decreases cancer interaction with ECs"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25582918,"inhibition of p38 MAP kinase attenuated the histamine response in all three EC types. Inhibition of RhoA, ROCK, or MLCK also prevented the histamine-induced decrease in TER in HDMEC."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25538140,"We identified ROCK1 as a potential drug target for BRAF mutant melanoma. ROCK1 silencing increased melanoma cell elimination when combined with BRAF or ERK inhibitor treatment."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25529450,"Sep15 in Chang liver cells regulates the pathway that antagonizes RhoA/ROCK/MLC-dependent non-apoptotic bleb formation."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25448675,"FRMD5 regulates tumor cell motility via a dual pathway involving FRMD5 binding to integrin beta5 tail and to ROCK1"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25380619,"ROCK1 is lower expressed in tumour tissue when compared with adjacent normal vulvar epithelia. In an independent sample set of VSCCs, lower expression levels of ROCK1 correlated with worse survival rates and a poor prognosis."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25266804,"The expressions of ROCK1 in glioma tissue were visibly upregulated and the increase of ROCK1 had a positive correlation with the malignant grade of glioma."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25237195,"aberrant modulation of Rock1 expression and activity induced by ITD-FLT3 may enhance acute myeloid leukemia cell chemotaxis to the therapy-protective bone marrow niche, where Cxcl12 is abundantly expressed"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25218053,"The differential expression of ROCK-1 and MMP-9 proteins suggests their potential use as prognostic markers in breast cancer."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25169484,"silencing of ROCK1 suppressed cell proliferation, migration, and invasion, while supplementation of ROCK1 remarkably restored the cell growth and invasion inhibited by miR-124."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,25011614,"Data suggests that the rho-associated protein kinase (ROCK)-focal adhesion kinase (p-FAK cascade plays an important role in the effect of caffeine in glioma cells."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24902944,"Data indicate that dexamethasone inhibition of Rho-associated coiled-coil-containing protein kinase 1 (ROCK1) activity involved Ras homolog family member A (RhoA)-independent signaling pathways."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24894676,"Data indicate that Rho-associated protein kinase 1 (ROCK1) was inversely correlated with miR-186 expression in non-small cell lung cancer (NSCLC)."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24801908,"miR-145 may act as a tumor suppressor and contributes to the progression of OS through targeting ROCK1."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24736615,"HIV-1 Tat downregulates OCLN (occludin) and LRP1 and upregulates AGER (RAGE), and in a RhoA/ROCK1 dependent manner as shown through hydroxyfasudil inhibition in hCMEC/D3 cells"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24717605,"It regulates relaxation of vascular smooth muscle."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24696479,"ROCK1- and LIMK1-regulated phosphorylation of cofilin played a role in retrovirus release from host cells and in cell-cell transmission events."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24617500,"This is the first study to examine the involvement of ROCK1 and ROCK2 gene variations in the risk of primary open-angle glaucoma development."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24587343,"An mDia2/ROCK signaling axis regulates invasive egress from epithelial ovarian cancer spheroids."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24573110,"ROCK1, as a novel target of miR-145, acts as a positive regulator of glioma cell invasion. Therefore, ROCK1 may constitute a promising target for glioma treatment."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24566943,"This is the first study to show that ROCK1 gene polymorphisms may have a significant impact on susceptibility to BD."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24528629,"ROCK-1 protein plays a key role in regulating metastasis and invasion of retinoblastoma cells."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24465504,"MicroRNA 135a suppresses lymph node metastasis through down-regulation of ROCK1 in early gastric cancer."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24457551,"RhoC/ROCK1 signaling pathways are likely involved in the progression of cervical squamous cell carcinoma"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24398981,"ROCK1 upregulation occurred more frequently in osteosarcoma tissues with positive metastasis and poor response to pre-operative chemotherapy."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24331979,"results demonstrated that p38 and ERK1/2 played crucial positive roles in adipogenesis, and FAK, RhoA/ROCK and cytoskeleton played negative roles"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24324133,"coordinated RhoA-ROCK1 expression and signaling are mediated by hypoxia-inducible factors in breast cancer cells"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24323043,"RACK1, by acting as a component of the IKK signalosome, plays a key role in inhibiting IKK activity by interfering with TRAF2-mediated recruitment of the IKK complex."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24317511,"ROCK has a crucial role in regulating prostate tumor growth through interaction with c-Myc"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24297045,"A systematic review of RhoA/ROCK blockade approaches analyzes the impact of bias that may lead to inflated effect sizes and functional locomotor recovery after experimental thoracic spinal cord injury."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24296361,"This study demonistrated by Gene expression profile that ROCK1 upregulaion in fibroblasts of Huntington's disease patients."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24240172,"IKKgamma facilitates RhoA activation via a guanine nucletotide exchange factor, which in turn activates ROCK to phosphorylate IKKbeta, leading to NF-kappaB activation that induced the chemokine expression and cell migration upon TGF-beta1."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24180482,"miR-124-3p can repress the migration and invasion of bladder cancer cells via regulating ROCK1"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24170433,"ROCK1 deletion altered the substrate-dependent cell migration in glioblastoma cells."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24168723,"Active ROCKI is phosphorylated at Ser1333 site. Antibodies that recognize phospho-Ser1333 of ROCKI and phospho-S1366 residues of ROCKII offer a means to discriminate their individual active status in cells and tissues."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24149105,"it is suggested ROCK1 phosphorylates and activates SOX9 in Sertoli cells. Testes formation might be initiated by an alternative signaling pathway attributed to ROCK1, not SRY, activation in XX testes."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,24019071,"Intracellular forms of NOTCH1 trigger the immediate activation of ROCK1 independent of its transcriptional activity, promoting differentiation and resulting in decreased clonogenicity of normal human keratinocytes."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23975506,"ROCK1 was negatively regulated by miR-335 at the posttranscriptional level, via a specific target site within the 3'UTR by luciferase reporter assay."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23951055,"Results suggest that Aurora B, but not Rho/MLCK (myosin-light-chain kinase) signaling, is essential for the localization of 2P-MRLC (myosin regulatory light chains) to the midzone in dividing HeLa cells."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23936026,"These results revealed a novel mechanism that miR-124 inhibits glioma cells migration and invasion via ROCK1 downregulation."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23877263,"ROCK1 acts as a prominent upstream regulator of Beclin1-mediated autophagy and maintains a homeostatic balance between apoptosis and autophagy."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23872151,"miR-340 acts as a tumor suppressor and its downregulation in tumor tissues may contribute to the progression and metastasis of OS through a mechanism involving ROCK1"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23828571,"The RhoA/ROCK1 signalling pathway has important roles in the determination of cell fate."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23789633,"Immunohistochemical and western blot analyses showed no change in ROCK1 and ROCK2 protein expressions in Barrett's esophagus"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23782575,"Low frequency intermediate penetrance (LFIP) variants in the ROCK1 gene predispose to the risk of TOF"
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23775364,"Androgen receptor might play a negative role during prostrate cancer progression via influencing entosis by modulating Rho/ROCK. pathway."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23732111,"Ostf1b could constitutively activate the Rho kinase 1 (ROCK1) and myosin light chain 2 (MLC2) signalling pathway that promotes cell migration, epithelial mesenchymal transition (EMT) and cytoskeletal dynamics through stress fibre formation."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23726972,"Exposure of smooth muscle cells to apo(a) in migration assays induced a potent, concentration-dependent chemorepulsion that was RhoA and integrin alphaVbeta3-dependent, but transforming growth factor beta-independent."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23720748,"Data indicate that Epac1-Rap1A-RhoA-ROCK signaling affects Cl- secretion via effects on the apical expression of KCNN4c channels."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23670799,"Data indicate that knockdown of ROCK1 reversed epithelial-to-mesenchymal transition (EMT) resembling that of miR-148a overexpression."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23665024,"These findings indicate that Rho-kinase regulates ER stress-mediated VCAM-1 induction by ATF4- and p38MAPK-dependent signaling pathways."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23649168,"CCR4 mediates CCL17 induced cell migration via increased total RhoA and active RhoA protein levels in colon cancer cells."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23615712,"Results suggest miR-126 function as a potential tumor suppressor in colon cancer progression and miR-126/RhoA/ROCK may be a novel candidate for developing rational therapeutic strategies."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23479079,"Sulfide induces both ROCK-1 and ROCK-2 cleavage and causes ROCKdependent cell blebbing during apoptosis."
https://pharos.nih.gov/idg/targets/Q13464,Q13464,23355470,"dual Rock and Cdk phosphorylation of Tppp1 inhibits its regulation of the cell cycle to increase cell proliferation"
