"URL","Uniprot ID","GOTerm","GOType"
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"chemical synaptic transmission",GO Process
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"gamma-aminobutyric acid signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"regulation of appetite",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,presynapse,GO Component
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"histamine receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,cognition,GO Process
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"negative regulation of adenylate cyclase activity",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"neurotransmitter secretion",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"negative regulation of serotonin secretion",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"negative regulation of glutamate secretion",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5N1,Q9Y5N1,"regulation of norepinephrine secretion",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q01726,Q01726,intracellular,GO Component
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"ubiquitin protein ligase binding",GO Function
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"G-protein coupled peptide receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"melanocortin receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"melanocyte-stimulating hormone receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"positive regulation of transcription from RNA polymerase II promoter",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"intracellular signal transduction",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"multicellular organism development",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"positive regulation of protein kinase B signaling",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"positive regulation of cAMP biosynthetic process",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"negative regulation of tumor necrosis factor production",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,pigmentation,GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"positive regulation of protein kinase A signaling",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"positive regulation of protein kinase C signaling",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"UV protection",GO Process
https://pharos.nih.gov/idg/targets/Q01726,Q01726,"UV-damage excision repair",GO Process
https://pharos.nih.gov/idg/targets/Q01718,Q01718,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/Q01718,Q01718,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q01718,Q01718,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q01718,Q01718,"melanocortin receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q01718,Q01718,"corticotropin receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q01718,Q01718,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q01718,Q01718,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/Q01718,Q01718,"positive regulation of cAMP biosynthetic process",GO Process
https://pharos.nih.gov/idg/targets/Q01718,Q01718,"placenta development",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,membrane,GO Component
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"early endosome",GO Component
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"recycling endosome",GO Component
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"G-protein coupled receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"urotensin II receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"positive regulation of cell growth",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"positive regulation of cytosolic calcium ion concentration",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"signal transduction",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"response to drug",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"blood circulation",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"negative regulation of blood pressure",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"negative regulation of glomerular filtration",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"negative regulation of renal sodium excretion",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"negative regulation of urine volume",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"neuropeptide signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"phospholipase C-activating G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"positive regulation of angiogenesis",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"positive regulation of blood pressure",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"positive regulation of circadian sleep-wake cycle, REM sleep",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"positive regulation of circadian sleep-wake cycle, wakefulness",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"positive regulation of fibroblast proliferation",GO Process
https://pharos.nih.gov/idg/targets/Q9UKP6,Q9UKP6,"positive regulation of vasoconstriction",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"extracellular region",GO Component
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"G-protein coupled receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"thrombin-activated receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"signal transduction",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"platelet activation",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"phospholipase C-activating G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"response to wounding",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"blood coagulation",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"positive regulation of Rho protein signal transduction",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"platelet dense granule organization",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q96RI0,Q96RI0,"positive regulation of release of sequestered calcium ion into cytosol",GO Process
https://pharos.nih.gov/idg/targets/Q96RJ0,Q96RJ0,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q96RJ0,Q96RJ0,"integral component of membrane",GO Component
https://pharos.nih.gov/idg/targets/Q96RJ0,Q96RJ0,"G-protein coupled receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q96RJ0,Q96RJ0,"trace-amine receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q96RJ0,Q96RJ0,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q96RJ0,Q96RJ0,"cAMP biosynthetic process",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,cytoplasm,GO Component
https://pharos.nih.gov/idg/targets/P30872,P30872,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P30872,P30872,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P30872,P30872,"neuron projection",GO Component
https://pharos.nih.gov/idg/targets/P30872,P30872,"neuropeptide binding",GO Function
https://pharos.nih.gov/idg/targets/P30872,P30872,"somatostatin receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P30872,P30872,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"negative regulation of cell proliferation",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"cell-cell signaling",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"cellular response to estradiol stimulus",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"cerebellum development",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,digestion,GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"forebrain development",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"response to nutrient",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"response to starvation",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,spermatogenesis,GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"cell surface receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"cellular response to leukemia inhibitory factor",GO Process
https://pharos.nih.gov/idg/targets/P30872,P30872,"glutamate receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,cytosol,GO Component
https://pharos.nih.gov/idg/targets/P30874,P30874,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P30874,P30874,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P30874,P30874,"neuron projection",GO Component
https://pharos.nih.gov/idg/targets/P30874,P30874,"neuropeptide binding",GO Function
https://pharos.nih.gov/idg/targets/P30874,P30874,"PDZ domain binding",GO Function
https://pharos.nih.gov/idg/targets/P30874,P30874,"somatostatin receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P30874,P30874,"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"negative regulation of cell proliferation",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"cell-cell signaling",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"cellular response to estradiol stimulus",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"cellular response to glucocorticoid stimulus",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"cerebellum development",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,digestion,GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"forebrain development",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,peristalsis,GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"regulation of muscle contraction",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"response to nutrient",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,"response to starvation",GO Process
https://pharos.nih.gov/idg/targets/P30874,P30874,spermatogenesis,GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"neuron projection",GO Component
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,intracellular,GO Component
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"G-protein coupled receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"neuropeptide binding",GO Function
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"prostaglandin D receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"prostaglandin F receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"prostaglandin J receptor activity",GO Function
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"chemical synaptic transmission",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"immune response",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"calcium-mediated signaling",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,chemotaxis,GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"neuropeptide signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"negative regulation of male germ cell proliferation",GO Process
https://pharos.nih.gov/idg/targets/Q9Y5Y4,Q9Y5Y4,"positive regulation of G-protein coupled receptor protein signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P41231,P41231,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P41231,P41231,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P41231,P41231,"receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P41231,P41231,"G-protein coupled purinergic nucleotide receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P41231,P41231,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P41231,P41231,"phospholipase C-activating G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P41231,P41231,"positive regulation of mucus secretion",GO Process
https://pharos.nih.gov/idg/targets/P41231,P41231,"cellular ion homeostasis",GO Process
https://pharos.nih.gov/idg/targets/P41231,P41231,"regulation of blood vessel diameter",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,membrane,GO Component
https://pharos.nih.gov/idg/targets/P25025,P25025,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P25025,P25025,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P25025,P25025,"cell surface",GO Component
https://pharos.nih.gov/idg/targets/P25025,P25025,"secretory granule membrane",GO Component
https://pharos.nih.gov/idg/targets/P25025,P25025,intracellular,GO Component
https://pharos.nih.gov/idg/targets/P25025,P25025,"mast cell granule",GO Component
https://pharos.nih.gov/idg/targets/P25025,P25025,"signal transducer activity",GO Function
https://pharos.nih.gov/idg/targets/P25025,P25025,"C-X-C chemokine receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P25025,P25025,"interleukin-8 binding",GO Function
https://pharos.nih.gov/idg/targets/P25025,P25025,"interleukin-8 receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P25025,P25025,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"positive regulation of cell proliferation",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"inflammatory response",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"signal transduction",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"cell surface receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,chemotaxis,GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"neutrophil chemotaxis",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"phospholipase C-activating G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"neutrophil degranulation",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"cellular defense response",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"receptor internalization",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"dendritic cell chemotaxis",GO Process
https://pharos.nih.gov/idg/targets/P25025,P25025,"neutrophil activation",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P25089,P25089,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P25089,P25089,"integral component of membrane",GO Component
https://pharos.nih.gov/idg/targets/P25089,P25089,"complement receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P25089,P25089,"N-formyl peptide receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P25089,P25089,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"inflammatory response",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"leukocyte migration",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"positive regulation of cytosolic calcium ion concentration",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"signal transduction",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"movement of cell or subcellular component",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"phospholipase C-activating G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"cell chemotaxis",GO Process
https://pharos.nih.gov/idg/targets/P25089,P25089,"complement receptor mediated signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P25021,P25021,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P25021,P25021,"histamine receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P25021,P25021,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"immune response",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"positive regulation of vasoconstriction",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"epithelial cell morphogenesis",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"visual learning",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"digestive tract development",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,memory,GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"regulation of synaptic plasticity",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"toxin transport",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"gastrin-induced gastric acid secretion",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"gland development",GO Process
https://pharos.nih.gov/idg/targets/P25021,P25021,"histamine-induced gastric acid secretion",GO Process
https://pharos.nih.gov/idg/targets/P41968,P41968,"plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P41968,P41968,"integral component of plasma membrane",GO Component
https://pharos.nih.gov/idg/targets/P41968,P41968,"neuropeptide binding",GO Function
https://pharos.nih.gov/idg/targets/P41968,P41968,"peptide hormone binding",GO Function
https://pharos.nih.gov/idg/targets/P41968,P41968,"melanocortin receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P41968,P41968,"melanocyte-stimulating hormone receptor activity",GO Function
https://pharos.nih.gov/idg/targets/P41968,P41968,"G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P41968,P41968,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO Process
https://pharos.nih.gov/idg/targets/P41968,P41968,"regulation of blood pressure",GO Process
https://pharos.nih.gov/idg/targets/P41968,P41968,"regulation of heart rate",GO Process
https://pharos.nih.gov/idg/targets/P41968,P41968,"phospholipase C-activating G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P41968,P41968,"adenylate cyclase-modulating G-protein coupled receptor signaling pathway",GO Process
https://pharos.nih.gov/idg/targets/P41968,P41968,"positive regulation of cAMP biosynthetic process",GO Process
https://pharos.nih.gov/idg/targets/P41968,P41968,"circadian regulation of gene expression",GO Process
