"URL","Uniprot ID","Data Source","Data Source URL","Data Type","Attribute Group","Attribute Type","CDF"
https://pharos.nih.gov/idg/targets/P55263,P55263,"InterPro Predicted Protein Domain Annotations",http://www.ebi.ac.uk/interpro/,"structural or functional annotations","structural feature","protein domain",0.575546612337905
https://pharos.nih.gov/idg/targets/P55263,P55263,"TRANSFAC Curated Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.589796410919571
https://pharos.nih.gov/idg/targets/P55263,P55263,"GTEx Tissue Sample Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.576896869410843
https://pharos.nih.gov/idg/targets/P55263,P55263,"Phosphosite Textmining Biological Term Annotations",,"structural or functional annotations","functional term, phrase or reference","biological term",0.324010316877349
https://pharos.nih.gov/idg/targets/P55263,P55263,"Achilles Cell Line Gene Essentiality Profiles",http://www.broadinstitute.org/achilles,"disease or phenotype associations","cell line, cell type or tissue","cell line",0.73779871109604
https://pharos.nih.gov/idg/targets/P55263,P55263,"COSMIC Cell Line Gene CNV Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.771353448878392
https://pharos.nih.gov/idg/targets/P55263,P55263,"Wikipathways Pathways",http://www.wikipathways.org,"structural or functional annotations","functional term, phrase or reference",pathway,0.303786421408646
https://pharos.nih.gov/idg/targets/P55263,P55263,"CTD Gene-Chemical Interactions",http://ctdbase.org/,"physical interactions",chemical,chemical,0.495461268168493
https://pharos.nih.gov/idg/targets/P55263,P55263,"GO Biological Process Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","biological process",0.913648460054553
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA Cell Line Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.55178139221704
https://pharos.nih.gov/idg/targets/P55263,P55263,"TISSUES Text-mining Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.96406214580295
https://pharos.nih.gov/idg/targets/P55263,P55263,"ESCAPE Omics Signatures of Genes and Proteins for Stem Cells",http://www.maayanlab.net/ESCAPE/,transcriptomics,"functional term, phrase or reference",PubMedID,0.721707456404839
https://pharos.nih.gov/idg/targets/P55263,P55263,"GO Cellular Component Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","cellular component",0.286508997301141
https://pharos.nih.gov/idg/targets/P55263,P55263,"COMPARTMENTS Text-mining Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.668116175343367
https://pharos.nih.gov/idg/targets/P55263,P55263,"OMIM Gene-Disease Associations",http://www.omim.org/,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.315760769967934
https://pharos.nih.gov/idg/targets/P55263,P55263,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Mutation Profiles",,genomics,"cell line, cell type or tissue","cell line",0.262429260565304
https://pharos.nih.gov/idg/targets/P55263,P55263,"CCLE Cell Line Gene Mutation Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.330728510993605
https://pharos.nih.gov/idg/targets/P55263,P55263,"Guide to Pharmacology Chemical Ligands of Receptors",http://www.guidetopharmacology.org/,"physical interactions",chemical,"ligand (chemical)",0.299803994848805
https://pharos.nih.gov/idg/targets/P55263,P55263,"MotifMap Predicted Transcription Factor Targets",http://motifmap.ics.uci.edu/,genomics,"gene, protein or microRNA","transcription factor",0.974524461127651
https://pharos.nih.gov/idg/targets/P55263,P55263,"BioGPS Human Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.253683579234147
https://pharos.nih.gov/idg/targets/P55263,P55263,"GEO Signatures of Differentially Expressed Genes for Diseases",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"disease, phenotype or trait","disease perturbation",0.900797348861331
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA Tissue Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.599324461379796
https://pharos.nih.gov/idg/targets/P55263,P55263,"ENCODE Transcription Factor Binding Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","transcription factor binding site profile",0.927296891361634
https://pharos.nih.gov/idg/targets/P55263,P55263,"ClinVar Gene-Phenotype Associations",http://www.ncbi.nlm.nih.gov/clinvar/,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.33270568077154
https://pharos.nih.gov/idg/targets/P55263,P55263,"GEO Signatures of Differentially Expressed Genes for Small Molecules",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,chemical,"small molecule perturbation",0.98207993723456
https://pharos.nih.gov/idg/targets/P55263,P55263,"GEO Signatures of Differentially Expressed Genes for Gene Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","gene perturbation",0.561326956070861
https://pharos.nih.gov/idg/targets/P55263,P55263,"GWAS Catalog SNP-Phenotype Associations",http://www.ebi.ac.uk/gwas/home,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.695210984985875
https://pharos.nih.gov/idg/targets/P55263,P55263,"CHEA Transcription Factor Binding Site Profiles",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"molecular profile","transcription factor binding site profile",0.995309810729876
https://pharos.nih.gov/idg/targets/P55263,P55263,"ProteomicsDB Cell Type and Tissue Protein Expression Profiles",https://www.proteomicsdb.org/,proteomics,"cell line, cell type or tissue","cell type or tissue",0.524789475611124
https://pharos.nih.gov/idg/targets/P55263,P55263,"BioGPS Mouse Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.162958210310007
https://pharos.nih.gov/idg/targets/P55263,P55263,"LOCATE Curated Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.581549405449679
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA Tissue Protein Expression Profiles",http://www.proteinatlas.org/,proteomics,"cell line, cell type or tissue",tissue,0.446755404497649
https://pharos.nih.gov/idg/targets/P55263,P55263,"Roadmap Epigenomics Cell and Tissue DNA Methylation Profiles",http://www.roadmapepigenomics.org/,genomics,"cell line, cell type or tissue","cell type or tissue",0.875249843947834
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA Tissue Sample Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.569764993158038
https://pharos.nih.gov/idg/targets/P55263,P55263,"CCLE Cell Line Gene Expression Profiles",http://www.broadinstitute.org/ccle/home,transcriptomics,"cell line, cell type or tissue","cell line",0.475064074345179
https://pharos.nih.gov/idg/targets/P55263,P55263,"Roadmap Epigenomics Histone Modification Site Profiles",http://www.roadmapepigenomics.org/,genomics,"molecular profile","histone modification site profile",0.940129581376313
https://pharos.nih.gov/idg/targets/P55263,P55263,"CTD Gene-Disease Associations",http://ctdbase.org/,"disease or phenotype associations","disease, phenotype or trait",disease,0.772701531182694
https://pharos.nih.gov/idg/targets/P55263,P55263,"Pathway Commons Protein-Protein Interactions",http://www.pathwaycommons.org/,"physical interactions","gene, protein or microRNA","interacting protein",0.748432578824901
https://pharos.nih.gov/idg/targets/P55263,P55263,"TISSUES Curated Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.564125390191747
https://pharos.nih.gov/idg/targets/P55263,P55263,"MPO Gene-Phenotype Associations",http://www.informatics.jax.org/phenotypes.shtml,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.369017005601941
https://pharos.nih.gov/idg/targets/P55263,P55263,"Allen Brain Atlas Adult Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.944206411510909
https://pharos.nih.gov/idg/targets/P55263,P55263,"BioGPS Cell Line Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.707161215590522
https://pharos.nih.gov/idg/targets/P55263,P55263,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene CNV Profiles",,genomics,"cell line, cell type or tissue","cell line",0.436453510753623
https://pharos.nih.gov/idg/targets/P55263,P55263,"CMAP Signatures of Differentially Expressed Genes for Small Molecules",https://www.broadinstitute.org/cmap/,transcriptomics,chemical,"small molecule perturbation",0.299187961544724
https://pharos.nih.gov/idg/targets/P55263,P55263,"GEO Signatures of Differentially Expressed Genes for Viral Infections",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,organism,"virus perturbation",0.593242904153458
https://pharos.nih.gov/idg/targets/P55263,P55263,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Expression Profiles",,transcriptomics,"cell line, cell type or tissue","cell line",0.432387986834773
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPO Gene-Disease Associations",http://www.human-phenotype-ontology.org/,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.535743970513183
https://pharos.nih.gov/idg/targets/P55263,P55263,"dbGAP Gene-Trait Associations",http://www.ncbi.nlm.nih.gov/gap,"disease or phenotype associations","disease, phenotype or trait",trait,0.455006687479328
https://pharos.nih.gov/idg/targets/P55263,P55263,"HuGE Navigator Gene-Phenotype Associations",https://phgkb.cdc.gov/PHGKB/hNHome.action,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.50807339539586
https://pharos.nih.gov/idg/targets/P55263,P55263,"Hub Proteins Protein-Protein Interactions",,"physical interactions","gene, protein or microRNA","hub protein",0.262826490101019
https://pharos.nih.gov/idg/targets/P55263,P55263,"LINCS L1000 CMAP Signatures of Differentially Expressed Genes for Small Molecules",http://www.lincscloud.org/l1000/,transcriptomics,chemical,"small molecule perturbation",0.342775064094009
https://pharos.nih.gov/idg/targets/P55263,P55263,"GEO Signatures of Differentially Expressed Genes for Kinase Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","kinase perturbation",0.98740358784144
https://pharos.nih.gov/idg/targets/P55263,P55263,"GDSC Cell Line Gene Expression Profiles",http://www.cancerrxgene.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.730950146708243
https://pharos.nih.gov/idg/targets/P55263,P55263,"GeneSigDB Published Gene Signatures",http://www.genesigdb.org,transcriptomics,"functional term, phrase or reference",PubMedID,0.931033287349473
https://pharos.nih.gov/idg/targets/P55263,P55263,"GEO Signatures of Differentially Expressed Genes for Transcription Factor Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","transcription factor perturbation",0.995880291853818
https://pharos.nih.gov/idg/targets/P55263,P55263,"GAD Gene-Disease Associations",http://geneticassociationdb.nih.gov/,"disease or phenotype associations","disease, phenotype or trait",disease,0.468033537690581
https://pharos.nih.gov/idg/targets/P55263,P55263,"GWASdb SNP-Phenotype Associations",http://jjwanglab.org/gwasdb,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.563438424920769
https://pharos.nih.gov/idg/targets/P55263,P55263,"Roadmap Epigenomics Cell and Tissue Gene Expression Profiles",http://www.roadmapepigenomics.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.926191080487156
https://pharos.nih.gov/idg/targets/P55263,P55263,"TargetScan Predicted Nonconserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.517124066266613
https://pharos.nih.gov/idg/targets/P55263,P55263,"TargetScan Predicted Conserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.47414111251137
https://pharos.nih.gov/idg/targets/P55263,P55263,"CCLE Cell Line Gene CNV Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.758177520996359
https://pharos.nih.gov/idg/targets/P55263,P55263,"GeneRIF Biological Term Annotations",ftp://ftp.ncbi.nih.gov/gene/GeneRIF/,"structural or functional annotations","functional term, phrase or reference","biological term",0.402326678686675
https://pharos.nih.gov/idg/targets/P55263,P55263,"KEGG Pathways",http://www.genome.jp/kegg/,"structural or functional annotations","functional term, phrase or reference",pathway,0.313489038948111
https://pharos.nih.gov/idg/targets/P55263,P55263,"COMPARTMENTS Curated Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.292710587049029
https://pharos.nih.gov/idg/targets/P55263,P55263,"HumanCyc Pathways",http://humancyc.org/,"structural or functional annotations","functional term, phrase or reference",pathway,0.505797987408997
https://pharos.nih.gov/idg/targets/P55263,P55263,"COSMIC Cell Line Gene Mutation Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.225702634665606
https://pharos.nih.gov/idg/targets/P55263,P55263,"HMDB Metabolites of Enzymes",http://www.hmdb.ca/,"physical interactions",chemical,metabolite,0.449577341873199
https://pharos.nih.gov/idg/targets/P55263,P55263,"LOCATE Predicted Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.114953724135193
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Reactome Pathways",http://www.reactome.org,"structural or functional annotations","functional term, phrase or reference",pathway,0.345782372688814
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"MiRTarBase microRNA Targets",http://mirtarbase.mbc.nctu.edu.tw/,"physical interactions","gene, protein or microRNA",microRNA,0.730908348188319
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Allen Brain Atlas Prenatal Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.633218932774618
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GTEx Tissue Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue",tissue,0.892593867358193
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"DISEASES Text-mining Gene-Disease Assocation Evidence Scores",http://diseases.jensenlab.org/Search,"disease or phenotype associations","disease, phenotype or trait",disease,0.31475208350837
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Allen Brain Atlas Developing Human Brain Tissue Gene Expression Profiles by RNA-seq",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.484169945283776
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Allen Brain Atlas Developing Human Brain Tissue Gene Expression Profiles by Microarray",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.621548944937604
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"NURSA Protein Complexes",http://www.nursa.org/nursa/index.jsf,proteomics,"functional term, phrase or reference","protein complex",0.403287117974624
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"JASPAR Predicted Transcription Factor Targets",http://jaspar.genereg.net/,genomics,"gene, protein or microRNA","transcription factor",0.642547462377126
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"TCGA Signatures of Differentially Expressed Genes for Tumors",https://tcga-data.nci.nih.gov/tcga/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.69336125785455
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GWASdb SNP-Disease Associations",http://jjwanglab.org/gwasdb,"disease or phenotype associations","disease, phenotype or trait",disease,0.200776583226028
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"ENCODE Histone Modification Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","histone modification site profile",0.863883170567531
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"CHEA Transcription Factor Targets",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"gene, protein or microRNA","transcription factor",0.359767747096709
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GO Molecular Function Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","molecular function",0.911263387625597
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"TRANSFAC Predicted Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.415790692833113
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"TISSUES Experimental Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,proteomics,"cell line, cell type or tissue",tissue,0.542297126816975
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"ENCODE Transcription Factor Targets",https://www.encodeproject.org/,genomics,"gene, protein or microRNA","transcription factor",0.744251329670196
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"InterPro Predicted Protein Domain Annotations",http://www.ebi.ac.uk/interpro/,"structural or functional annotations","structural feature","protein domain",0.845170145154353
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"TRANSFAC Curated Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.893957007800941
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"MSigDB Cancer Gene Co-expression Modules",http://www.broadinstitute.org/gsea/msigdb/index.jsp,transcriptomics,"gene, protein or microRNA","co-expressed gene",0.210487309422848
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GTEx Tissue Sample Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.613667378376455
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Phosphosite Textmining Biological Term Annotations",,"structural or functional annotations","functional term, phrase or reference","biological term",0.536094003301471
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"PhosphoSitePlus Substrates of Kinases",http://www.phosphosite.org,"physical interactions","gene, protein or microRNA",kinase,0.707230881435367
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Achilles Cell Line Gene Essentiality Profiles",http://www.broadinstitute.org/achilles,"disease or phenotype associations","cell line, cell type or tissue","cell line",0.57915468461667
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"COSMIC Cell Line Gene CNV Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.982487641621229
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"CTD Gene-Chemical Interactions",http://ctdbase.org/,"physical interactions",chemical,chemical,0.422182186789957
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GO Biological Process Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","biological process",0.40109823082052
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPA Cell Line Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.71319386242643
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"TISSUES Text-mining Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.416630073205336
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"ESCAPE Omics Signatures of Genes and Proteins for Stem Cells",http://www.maayanlab.net/ESCAPE/,transcriptomics,"functional term, phrase or reference",PubMedID,0.140667678009436
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GO Cellular Component Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","cellular component",0.927942699998108
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"COMPARTMENTS Text-mining Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.52257968990768
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Mutation Profiles",,genomics,"cell line, cell type or tissue","cell line",0.829665293357784
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"CCLE Cell Line Gene Mutation Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.408102673472202
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Guide to Pharmacology Chemical Ligands of Receptors",http://www.guidetopharmacology.org/,"physical interactions",chemical,"ligand (chemical)",0.299803994848805
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"MotifMap Predicted Transcription Factor Targets",http://motifmap.ics.uci.edu/,genomics,"gene, protein or microRNA","transcription factor",0.413932187693821
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"BioGPS Human Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.854779605235909
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GEO Signatures of Differentially Expressed Genes for Diseases",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"disease, phenotype or trait","disease perturbation",0.831414842112325
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPA Tissue Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.839397634453892
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"ENCODE Transcription Factor Binding Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","transcription factor binding site profile",0.598687365575452
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GEO Signatures of Differentially Expressed Genes for Small Molecules",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,chemical,"small molecule perturbation",0.559567304433876
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"GEO Signatures of Differentially Expressed Genes for Gene Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","gene perturbation",0.237296420391124
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"CHEA Transcription Factor Binding Site Profiles",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"molecular profile","transcription factor binding site profile",0.379957026796392
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"BioGPS Mouse Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.919050055181435
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"LOCATE Curated Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.931342048759651
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPA Tissue Protein Expression Profiles",http://www.proteinatlas.org/,proteomics,"cell line, cell type or tissue",tissue,0.446755404497649
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPA Tissue Sample Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.738708773398561
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"CCLE Cell Line Gene Expression Profiles",http://www.broadinstitute.org/ccle/home,transcriptomics,"cell line, cell type or tissue","cell line",0.672893677803574
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Roadmap Epigenomics Histone Modification Site Profiles",http://www.roadmapepigenomics.org/,genomics,"molecular profile","histone modification site profile",0.483972646412305
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"CTD Gene-Disease Associations",http://ctdbase.org/,"disease or phenotype associations","disease, phenotype or trait",disease,0.502598773533119
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"Pathway Commons Protein-Protein Interactions",http://www.pathwaycommons.org/,"physical interactions","gene, protein or microRNA","interacting protein",0.457840540435865
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"LINCS KinomeScan Kinase Inhibitor Targets",http://lincs.hms.harvard.edu/data/kinomescan/,"physical interactions",chemical,"small molecule",0.684625978389501
